,username,accident_id,created_at,text,len,source
107,muftimenk,1434770266089984012,2021-09-06 06:47:42+00:00,"This pandemic has made us more anxious about our lives than ever before,but anxiety changes nothing. Instead, hand over the anxieties to the Almighty. Keep praying, knowing that He’s in control of every aspect of our existence. Hold on tight to your faith. He’s with you always.",278,Twitter for Android
108,muftimenk,1434620830189772801,2021-09-05 20:53:54+00:00,"Don’t focus on the problem. Instead, look for solutions. Often people are caught up with the magnitude of the problem, they forget who’s in charge. Learn to trust the Almighty with all your affairs even when it makes no sense. He has your back. He’s in full control.",266,Twitter for Android
109,muftimenk,1434501677768454146,2021-09-05 13:00:26+00:00,"Don't get distracted. Don’t be discouraged because the Almighty has planned your life in the most beautiful way. Such things take time so don’t rush it. He’s in full control. Your job is to wait patiently and the blessings will unfold. One by one, right before your eyes.",271,Twitter for Android
110,muftimenk,1434230944269996036,2021-09-04 19:04:38+00:00,"Learn to be patient. It has many virtues and you’ll end up tasting the sweetest fruits. Instead, when you’re impatient and rash, it can cost you dearly in terms of wasted time and resources. So learn to slow down. The Almighty will grant you ease when the time is right.",270,Twitter for Android
111,muftimenk,1434009471811039232,2021-09-04 04:24:35+00:00,"Manage your expectations if you don’t want to end up disappointed. Don’t expect to get what you give because not everyone has a heart like yours. Nonetheless, give generously, knowing your reward is with the Almighty and not from people around you.",248,Twitter for Android
112,muftimenk,1433803418305548291,2021-09-03 14:45:48+00:00,Some just argue for the sake of arguing. They need to find flaws in everything or disagree just to be disagreeable. The Almighty dislikes such acts. You don’t always need to have the last say &amp; be the smartest person in the room. Choose your battles &amp; have a sense of proportion.,287,Twitter for Android
113,muftimenk,1433571389412413445,2021-09-02 23:23:48+00:00,Almighty. Bless us with more faith and hope. Many are facing tough times. Many have lost loved ones. Help us to not get frustrated and discouraged. Help us through our trials and darkest hour. We need You more than ever. Bring peace to our confusion; turn our worry into prayer.,278,Twitter for Android
114,muftimenk,1433463422067281926,2021-09-02 16:14:46+00:00,The death of two family members within a few hours of each other is not easy to bear. We're definitely living in very trying times. May Allah Almighty make it easy for us. Pray for the deceased. #lossofamily #sadday,215,Twitter for Android
115,muftimenk,1433293560074412035,2021-09-02 04:59:48+00:00,"When the Almighty promises something, it will happen. Trust the process.  Don’t be impatient and end it prematurely because you’re not seeing the results yet. Your prayers will be answered when the time is right according to Him. Not by your judgement. But His Divine Wisdom.",275,Twitter for Android
116,muftimenk,1433174873224929282,2021-09-01 21:08:11+00:00,"When the Almighty guides, no one can misguide. The changes that last are the ones that come from inside, not just because of outside pressure. You’ll know when the time is right. It comes from your heart. When you see His Signs in everything that you do. May He keep guiding us.",278,Twitter for Android
117,muftimenk,1433070856461295629,2021-09-01 14:14:52+00:00,Don’t follow blindly. Some of us are stressed out because we’re doing things which we see others do and we’re not getting the same results. Don’t be a copycat. What works for some may not work for you. Focus on what the Almighty wants you to do. Don’t worry about others.,271,Twitter for Android
118,muftimenk,1432837171552083968,2021-08-31 22:46:17+00:00,Isn't it amazing how the Almighty always grants you ease right on time? You may not have all you desire but He knows exactly how to meet your needs. He does it at the precise time when you feel you can’t handle it anymore and you want to give up! Always trust His judgement.,274,Twitter for Android
119,muftimenk,1432580564318556160,2021-08-31 05:46:37+00:00,"Learn to listen more. Don’t react mindlessly. You’re allowed to disagree with others, state your opinion respectfully but NEVER get physical or violent. This quality makes us distinct from animals! So be civilised &amp; listen. It would save you from a whole lot of regret later on.",282,Twitter for Android
120,muftimenk,1432422566426300425,2021-08-30 19:18:47+00:00,Don’t expect people to understand you. They love to judge &amp; speak like they know what you’re going through. The truth is they don’t. No one does because they’ve not walked in your shoes. So don’t feel frustrated when you hear their comments. The Almighty knows. Smile &amp; move on.,286,Twitter for Android
121,muftimenk,1432111101550993424,2021-08-29 22:41:08+00:00,"You were confident that you deserved it &amp; will get it. But the Almighty didn't allow it. Sometimes He will remove, block or withhold something, not to hurt you, but to free you from that which will distance you from Him. He knows best!",239,Twitter for Android
122,muftimenk,1431975641470148613,2021-08-29 13:42:52+00:00,"Sometimes we only have ourselves to blame because we are what’s making us miserable. Stop being negative and stop thinking about all that’s wrong in life. Instead, count the blessings and thank the Almighty. He will reward you with even more.",242,Twitter for Android
123,muftimenk,1431834870993543178,2021-08-29 04:23:30+00:00,"Remember, the Almighty can see further down the road than you can. So trust when He disrupts your plan. Trust when He says move. You’ll know what to do if you pay close attention to His signs. Things may get uncomfortable before they get better but your job is to trust Him.",274,Twitter for Android
124,muftimenk,1431686388886515719,2021-08-28 18:33:29+00:00,No one can block what the Almighty has in store for you. You’ve shown beautiful patience while you waited. So get ready because your favours will bring about untold blessings and you’ll be so grateful that you didn’t give up.,225,Twitter for Android
125,muftimenk,1431571663473319951,2021-08-28 10:57:36+00:00,Do you trust the Almighty? Or are you just paying lip service? The key to trusting Him is to stop believing that your circumstances and what you’re going through are more powerful than Him. They’re not! Nothing is greater than Him.,231,Twitter for Android
126,muftimenk,1431391458603511808,2021-08-27 23:01:32+00:00,"Faith is powerful. When you’re able to accept everything that happens to you as part of the Almighty’s plan, you’re on the road to something greater. Remember, one day, all the pieces of the puzzle will fit and you’ll be so pleased that you remained patient right till the end!",277,Twitter for Android
